distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
4523.26,7.982,3,50.5200455,-84.7969248,7.982,2023-05-26 22:14:55,,90.0,130.0,28.5,94.5,294.0,26.0,94.0,17.0,69.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4531.22,7.983,3,50.5201084,-84.7968444,7.983,2023-05-26 22:14:56,,79.0,130.0,25.0,90.5,310.0,25.5,95.5,17.0,74.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4539.16,7.764,3,50.5201731,-84.7967698,7.764,2023-05-26 22:14:57,,90.0,130.0,23.0,88.0,281.0,14.5,97.5,17.0,79.0,-1.1999999999999886,-1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4546.97,7.871,3,50.5202358,-84.7966897,7.871,2023-05-26 22:14:58,,84.0,130.0,21.5,83.5,272.0,1.0,98.5,17.0,84.0,-1.1999999999999886,-1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4553.56,6.984,3,50.5202886,-84.7966277,6.984,2023-05-26 22:14:59,,62.0,131.0,15.5,61.5,267.0,10.0,88.5,17.0,88.0,-1.1999999999999886,-1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4559.88,6.353,3,50.5203348,-84.7965632,6.353,2023-05-26 22:15:00,,37.0,131.0,9.5,39.5,261.0,19.0,78.0,16.0,93.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4564.81,4.413,3,50.5203743,-84.7965108,4.413,2023-05-26 22:15:01,,21.0,131.0,20.5,60.5,81.0,22.0,74.5,16.0,98.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4568.73,2.999,3,50.5204066,-84.7964823,2.999,2023-05-26 22:15:02,,55.0,131.0,23.5,65.0,66.0,15.0,71.5,16.0,83.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4571.33,2.998,3,50.5204245,-84.7964551,2.998,2023-05-26 22:15:03,,43.0,131.0,4.0,16.5,52.0,0.0,64.5,16.0,66.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4573.08,2.064,3,50.5204377,-84.7964286,2.064,2023-05-26 22:15:04,,27.0,131.0,6.5,25.5,38.0,0.0,57.5,16.0,61.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4574.64,1.656,3,50.5204466,-84.7964104,1.656,2023-05-26 22:15:05,,10.0,131.0,9.0,35.0,23.0,0.0,50.5,16.0,56.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4574.89,5.483,2,50.5205032,-84.7963091,5.483,2023-05-26 22:15:10,,11.0,131.0,22.5,81.0,27.0,1.0,15.5,16.0,30.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4578.7,4.434,2,50.5205371,-84.7962752,4.434,2023-05-26 22:15:11,,31.0,131.0,25.0,90.5,78.0,1.0,8.5,16.0,25.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4583.65,4.608,2,50.5205719,-84.7962261,4.608,2023-05-26 22:15:12,,56.0,131.0,26.5,97.0,142.0,12.5,35.5,16.0,31.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4588.91,5.248,2,50.5206153,-84.796174,5.248,2023-05-26 22:15:13,,73.0,131.0,27.0,99.0,217.0,36.0,99.0,16.0,45.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4595.06,5.746,2,50.5206625,-84.7961177,5.746,2023-05-26 22:15:14,,84.0,132.0,31.0,98.5,316.0,30.5,99.0,16.0,55.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4601.12,6.025,2,50.520713,-84.7960618,6.025,2023-05-26 22:15:15,,91.0,132.0,29.0,94.5,347.0,28.0,98.5,16.0,50.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4607.35,6.123,2,50.520759,-84.7959973,6.123,2023-05-26 22:15:16,,93.0,132.0,26.5,89.5,316.0,25.5,98.0,16.0,51.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4613.47,6.123,2,50.5208048,-84.7959337,6.123,2023-05-26 22:15:17,,92.0,133.0,24.5,87.0,283.0,24.0,97.0,16.0,51.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4619.72,6.233,2,50.5208537,-84.7958715,6.233,2023-05-26 22:15:18,,89.0,133.0,23.5,86.5,250.0,24.0,95.0,16.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4625.63,5.983,2,50.5209,-84.7958158,5.983,2023-05-26 22:15:19,,90.0,133.0,22.0,86.0,221.0,24.0,93.5,16.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4631.77,6.104,2,50.5209503,-84.7957518,6.104,2023-05-26 22:15:20,,90.0,133.0,23.5,88.0,230.0,24.5,92.0,16.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4638.01,6.204,2,50.5209998,-84.795689,6.204,2023-05-26 22:15:21,,91.0,134.0,25.5,90.5,245.0,25.0,90.0,16.0,54.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4643.74,5.965,2,50.521044,-84.7956362,5.965,2023-05-26 22:15:22,,92.0,134.0,26.0,89.5,253.0,24.5,88.5,16.0,55.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4650.26,6.256,2,50.5211006,-84.7955787,6.256,2023-05-26 22:15:23,,93.0,134.0,25.0,84.5,260.0,23.5,88.5,16.0,54.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4656.56,6.302,2,50.5211506,-84.7955154,6.302,2023-05-26 22:15:24,,95.0,134.0,23.5,81.0,256.0,25.5,90.0,16.0,52.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4663.11,6.477,2,50.5212054,-84.7954529,6.477,2023-05-26 22:15:25,,92.0,135.0,24.0,82.0,249.0,25.5,90.0,16.0,52.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4669.58,6.485,2,50.5212645,-84.795406,6.485,2023-05-26 22:15:26,,87.0,135.0,22.5,78.5,245.0,25.0,89.0,16.0,52.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4675.86,6.456,2,50.5213175,-84.7953445,6.456,2023-05-26 22:15:27,,86.0,135.0,20.0,73.0,245.0,24.0,87.0,16.0,45.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4682.81,6.751,2,50.5213732,-84.795289,6.751,2023-05-26 22:15:28,,86.0,135.0,19.0,72.0,253.0,23.5,86.0,16.0,43.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4689.55,6.665,2,50.5214336,-84.7952329,6.665,2023-05-26 22:15:29,,87.0,136.0,27.5,91.0,267.0,23.5,89.5,16.0,51.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4696.58,6.428,2,50.5214971,-84.7951701,6.428,2023-05-26 22:15:30,,88.0,136.0,27.0,93.5,276.0,23.5,89.5,16.0,54.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4703.51,6.623,3,50.52156,-84.7951154,6.623,2023-05-26 22:15:31,,89.0,136.0,28.5,92.5,288.0,24.5,92.0,16.0,53.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4710.57,6.763,3,50.5216189,-84.7950518,6.763,2023-05-26 22:15:32,,92.0,136.0,29.0,92.0,284.0,25.5,93.0,16.0,54.0,1.0,1.0,10.0,18.0,0.18,2023,5,26,22,4.83,236.0
4717.38,6.941,3,50.5216723,-84.7949896,6.941,2023-05-26 22:15:33,,93.0,137.0,26.0,93.0,277.0,25.0,89.5,16.0,54.0,1.0,1.0,10.0,18.0,1.57,2023,5,26,22,4.83,236.0
4724.73,7.083,3,50.5217338,-84.7949231,7.083,2023-05-26 22:15:34,,94.0,137.0,24.0,89.0,269.0,23.5,83.0,16.0,53.0,1.0,1.0,10.0,18.0,1.16,2023,5,26,22,4.83,236.0
4731.87,7.06,3,50.5217958,-84.7948524,7.06,2023-05-26 22:15:35,,95.0,137.0,24.5,94.0,272.0,23.5,82.5,16.0,52.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4739.4,7.077,3,50.5218566,-84.7947881,7.077,2023-05-26 22:15:36,,96.0,138.0,24.5,93.5,284.0,24.0,85.0,16.0,55.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4746.64,6.737,3,50.5219241,-84.7947334,6.737,2023-05-26 22:15:37,,97.0,138.0,24.0,90.0,289.0,24.5,89.0,16.0,58.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4753.88,6.948,3,50.5219882,-84.794669,6.948,2023-05-26 22:15:38,,92.0,138.0,24.0,86.5,276.0,25.5,93.5,16.0,59.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4761.31,7.439,3,50.522047,-84.7946053,7.439,2023-05-26 22:15:39,,92.0,138.0,25.0,89.0,286.0,25.0,93.0,16.0,51.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4769.47,7.564,3,50.5221136,-84.794525,7.564,2023-05-26 22:15:40,,93.0,139.0,24.0,83.0,298.0,26.0,95.0,16.0,49.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4778.1,7.321,3,50.5221791,-84.7944307,7.321,2023-05-26 22:15:41,,93.0,139.0,25.5,85.5,288.0,25.5,90.0,16.0,53.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4786.27,7.667,3,50.5222338,-84.7943401,7.667,2023-05-26 22:15:42,,95.0,139.0,29.5,99.0,295.0,23.0,81.5,16.0,55.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4794.18,7.655,3,50.522288,-84.7942583,7.655,2023-05-26 22:15:43,,95.0,140.0,26.5,95.5,321.0,24.5,96.0,16.0,53.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4801.62,7.256,3,50.5223385,-84.7941755,7.256,2023-05-26 22:15:44,,95.0,140.0,27.5,96.0,328.0,26.0,98.0,16.0,51.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4809.27,7.088,3,50.5223938,-84.7940859,7.088,2023-05-26 22:15:45,,95.0,140.0,27.0,94.5,317.0,28.0,97.5,16.0,55.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4817.49,7.438,3,50.5224618,-84.7940132,7.438,2023-05-26 22:15:46,,94.0,140.0,24.5,85.5,295.0,29.5,97.0,16.0,52.0,1.6000000000000227,1.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4826.35,8.689,3,50.5225353,-84.7939308,8.689,2023-05-26 22:15:47,,93.0,141.0,20.5,70.0,261.0,29.5,97.0,16.0,49.0,1.6000000000000227,1.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4834.41,8.255,3,50.5226022,-84.7938584,8.255,2023-05-26 22:15:48,,68.0,141.0,19.0,65.0,225.0,29.5,97.0,16.0,50.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4842.22,7.9,3,50.5226604,-84.7937772,7.9,2023-05-26 22:15:49,,48.0,141.0,5.0,18.5,94.0,21.0,75.0,16.0,51.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4849.62,7.518,3,50.5227113,-84.7936947,7.518,2023-05-26 22:15:50,,64.0,141.0,15.0,54.0,144.0,16.5,56.5,16.0,52.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4857.36,7.634,3,50.5227708,-84.793612,7.634,2023-05-26 22:15:51,,87.0,141.0,28.0,97.5,232.0,20.0,64.0,16.0,53.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4865.17,7.821,3,50.5228249,-84.7935306,7.821,2023-05-26 22:15:52,,88.0,142.0,28.5,95.0,297.0,28.0,93.0,16.0,53.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4873.69,8.314,3,50.5228853,-84.7934384,8.314,2023-05-26 22:15:53,,91.0,142.0,28.0,94.5,325.0,27.5,94.0,16.0,54.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4881.46,7.923,3,50.522944,-84.7933571,7.923,2023-05-26 22:15:54,,94.0,142.0,27.0,93.5,319.0,26.5,95.5,16.0,54.0,1.6000000000000227,1.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4889.41,7.966,3,50.523003,-84.7932758,7.966,2023-05-26 22:15:55,,95.0,143.0,26.5,90.5,312.0,26.5,95.0,16.0,53.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4897.31,8.04,3,50.5230648,-84.7931962,8.04,2023-05-26 22:15:56,,96.0,143.0,26.0,86.0,293.0,26.0,93.5,16.0,53.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4905.81,8.248,3,50.523131,-84.7931112,8.248,2023-05-26 22:15:57,,97.0,143.0,22.5,82.0,263.0,27.0,94.5,16.0,55.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4914.21,8.351,3,50.5231949,-84.7930294,8.351,2023-05-26 22:15:58,,98.0,143.0,21.0,79.5,256.0,25.5,91.5,16.0,56.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4922.66,8.43,3,50.5232623,-84.792948,8.43,2023-05-26 22:15:59,,99.0,144.0,20.0,78.0,248.0,23.0,87.5,16.0,57.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4931.37,8.734,3,50.5233296,-84.7928577,8.734,2023-05-26 22:16:00,,99.0,144.0,21.0,80.0,233.0,21.5,84.0,16.0,55.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4939.14,8.825,3,50.5233853,-84.7927702,8.825,2023-05-26 22:16:01,,94.0,144.0,28.0,93.0,266.0,23.0,81.5,16.0,52.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4948.99,8.648,3,50.5234634,-84.7926745,8.648,2023-05-26 22:16:02,,95.0,144.0,27.5,93.5,293.0,25.0,93.0,16.0,53.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4957.48,8.495,3,50.5235304,-84.7925933,8.495,2023-05-26 22:16:03,,95.0,145.0,25.0,90.0,296.0,25.0,93.5,16.0,50.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4966.36,8.672,3,50.5235939,-84.7925022,8.672,2023-05-26 22:16:04,,96.0,145.0,24.0,86.5,276.0,24.5,90.0,16.0,51.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4975.36,8.641,3,50.5236579,-84.7924021,8.641,2023-05-26 22:16:05,,95.0,145.0,24.0,83.0,270.0,23.5,88.5,16.0,50.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4984.05,8.474,3,50.5237213,-84.7923118,8.474,2023-05-26 22:16:06,,96.0,146.0,23.0,77.0,255.0,22.5,89.0,16.0,48.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4992.93,8.336,3,50.5237893,-84.7922211,8.336,2023-05-26 22:16:07,,96.0,146.0,22.0,74.0,216.0,21.0,81.0,16.0,49.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5001.69,8.45,3,50.5238579,-84.79213,8.45,2023-05-26 22:16:08,,93.0,146.0,18.0,65.5,192.0,19.5,74.0,16.0,51.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5010.14,8.177,3,50.5239261,-84.7920481,8.177,2023-05-26 22:16:09,,92.0,146.0,17.0,64.0,185.0,19.0,71.0,16.0,47.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5018.82,8.196,3,50.5239946,-84.791966,8.196,2023-05-26 22:16:10,,91.0,146.0,20.0,70.0,187.0,19.0,71.5,16.0,47.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5026.99,8.152,3,50.5240621,-84.7918853,8.152,2023-05-26 22:16:11,,90.0,146.0,19.5,66.5,189.0,20.0,73.5,16.0,55.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5035.42,7.939,3,50.5241309,-84.7918116,7.939,2023-05-26 22:16:12,,90.0,147.0,26.0,91.0,249.0,20.0,74.0,16.0,62.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5043.22,7.956,3,50.5241945,-84.7917386,7.956,2023-05-26 22:16:13,,90.0,147.0,28.0,96.0,290.0,19.0,69.5,16.0,57.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5051.26,8.309,3,50.5242576,-84.7916576,8.309,2023-05-26 22:16:14,,90.0,147.0,27.5,94.5,312.0,19.0,71.0,16.0,55.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5060.02,8.495,3,50.5243285,-84.7915726,8.495,2023-05-26 22:16:15,,91.0,148.0,27.0,93.0,303.0,21.0,81.0,16.0,54.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5068.37,8.023,3,50.5243969,-84.7914918,8.023,2023-05-26 22:16:16,,91.0,148.0,26.0,91.5,283.0,23.5,91.0,16.0,52.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5076.1,8.04,3,50.5244624,-84.7914305,8.04,2023-05-26 22:16:17,,91.0,148.0,27.0,91.5,271.0,24.0,90.5,16.0,54.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5084.48,8.261,3,50.5245371,-84.7913556,8.261,2023-05-26 22:16:18,,91.0,148.0,26.5,89.5,259.0,24.0,88.5,16.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5092.35,8.176,3,50.5246028,-84.7912854,8.176,2023-05-26 22:16:19,,92.0,149.0,24.5,86.0,244.0,23.0,87.0,16.0,51.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5100.49,7.926,3,50.5246681,-84.7912106,7.926,2023-05-26 22:16:20,,92.0,149.0,25.0,87.0,239.0,20.5,81.5,16.0,54.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5108.7,7.949,3,50.5247354,-84.7911297,7.949,2023-05-26 22:16:21,,92.0,149.0,25.5,88.0,234.0,21.0,82.5,16.0,54.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5117.01,8.036,3,50.5247983,-84.7910484,8.036,2023-05-26 22:16:22,,92.0,149.0,26.0,89.0,230.0,21.5,83.5,16.0,54.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5125.61,7.506,3,50.5248601,-84.7909547,7.506,2023-05-26 22:16:23,,64.0,149.0,27.0,89.5,223.0,21.5,85.0,16.0,54.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5133.64,7.787,3,50.524926,-84.7908755,7.787,2023-05-26 22:16:24,,36.0,149.0,27.5,90.5,216.0,22.0,86.0,16.0,55.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5141.14,7.463,3,50.5249841,-84.7908008,7.463,2023-05-26 22:16:25,,7.0,149.0,28.0,91.5,208.0,22.5,87.0,16.0,55.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5149.73,7.414,3,50.525054,-84.7907204,7.414,2023-05-26 22:16:26,,0.0,149.0,28.5,92.5,0.0,23.0,88.0,16.0,55.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5158.13,7.81,3,50.5251222,-84.7906472,7.81,2023-05-26 22:16:27,,0.0,149.0,29.0,93.5,0.0,23.0,89.0,16.0,55.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5166.03,7.473,3,50.5251853,-84.7905662,7.473,2023-05-26 22:16:28,,0.0,149.0,30.0,94.0,0.0,23.5,90.5,16.0,55.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5173.54,6.956,3,50.5252461,-84.7904916,6.956,2023-05-26 22:16:29,,0.0,149.0,30.5,95.0,0.0,24.0,91.5,16.0,55.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5180.3,6.626,3,50.5252992,-84.7904299,6.626,2023-05-26 22:16:30,,0.0,149.0,31.0,96.0,0.0,24.5,92.5,16.0,55.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5186.31,6.02,3,50.5253524,-84.7903767,6.02,2023-05-26 22:16:31,,0.0,149.0,31.5,97.0,0.0,25.0,93.5,16.0,56.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5194.15,6.009,3,50.5254091,-84.7902919,6.009,2023-05-26 22:16:32,,0.0,149.0,32.5,97.5,0.0,25.0,95.0,16.0,56.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5202.41,7.962,3,50.5254688,-84.7902098,7.962,2023-05-26 22:16:33,,59.0,150.0,33.0,98.5,18.0,25.5,96.0,16.0,56.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5209.79,7.58,3,50.5255313,-84.7901375,7.58,2023-05-26 22:16:34,,83.0,150.0,33.5,99.5,353.0,26.0,97.0,16.0,55.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5217.36,7.547,3,50.5255818,-84.790046,7.547,2023-05-26 22:16:35,,89.0,150.0,37.0,99.5,467.0,26.0,97.0,16.0,53.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5225.8,8.266,3,50.5256367,-84.789954,8.266,2023-05-26 22:16:36,,94.0,151.0,34.5,99.0,505.0,28.0,97.0,16.0,54.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5234.83,8.858,3,50.5256948,-84.7898463,8.858,2023-05-26 22:16:37,,97.0,151.0,30.5,98.0,502.0,29.0,97.5,16.0,54.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5243.89,8.966,3,50.5257452,-84.7897358,8.966,2023-05-26 22:16:38,,99.0,152.0,26.0,96.5,480.0,29.0,98.0,16.0,54.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5253.22,9.291,3,50.5257904,-84.7896166,9.291,2023-05-26 22:16:39,,100.0,152.0,21.5,95.0,479.0,29.0,99.0,16.0,55.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5263.12,9.577,3,50.5258229,-84.7894821,9.577,2023-05-26 22:16:40,,100.0,153.0,27.5,98.0,478.0,27.0,97.0,16.0,55.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5273.01,9.852,3,50.5258549,-84.7893471,9.852,2023-05-26 22:16:41,,98.0,153.0,29.5,98.5,422.0,26.5,96.5,16.0,57.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5282.78,9.977,3,50.5258823,-84.7892055,9.977,2023-05-26 22:16:42,,95.0,154.0,30.5,99.0,390.0,28.0,97.5,16.0,56.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5292.94,10.173,3,50.5259272,-84.78907,10.173,2023-05-26 22:16:43,,93.0,154.0,31.5,99.5,377.0,30.0,99.0,16.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5304.09,10.585,3,50.525969,-84.7889217,10.585,2023-05-26 22:16:44,,96.0,154.0,31.5,99.0,411.0,29.0,98.0,16.0,53.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5315.21,10.956,3,50.5260109,-84.7887736,10.956,2023-05-26 22:16:45,,98.0,155.0,29.0,99.5,416.0,28.0,99.0,16.0,52.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5325.96,10.816,3,50.5260567,-84.7886278,10.816,2023-05-26 22:16:46,,100.0,155.0,28.0,97.5,417.0,27.0,96.5,16.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5336.97,10.973,3,50.5261044,-84.7884823,10.973,2023-05-26 22:16:47,,101.0,156.0,27.0,95.5,413.0,26.0,93.5,16.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5348.0,11.119,3,50.5261516,-84.7883363,11.119,2023-05-26 22:16:48,,101.0,156.0,26.5,93.0,379.0,25.0,90.0,16.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5359.1,11.12,3,50.5261921,-84.7881821,11.12,2023-05-26 22:16:49,,101.0,156.0,25.5,90.5,356.0,24.0,87.0,16.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5370.4,11.212,3,50.526229,-84.7880264,11.212,2023-05-26 22:16:50,,102.0,157.0,25.0,88.5,375.0,22.5,83.5,16.0,52.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
