cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
10.0,670,25062.31,4.9,2,39.0698464,-139.8849079,75.0,4.9,2022-07-11 01:46:56,,150.0,3.0,36.0,34.0,16.0,50.0,19.0,24.0,24.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
1.0,670,25066.82,3.992,2,39.0698051,-139.8849355,0.0,3.992,2022-07-11 01:46:57,,151.0,2.0,38.0,40.5,16.0,51.5,19.0,24.200000000000045,24.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
11.0,670,25070.1,2.894,2,39.0697738,-139.8849623,0.0,2.894,2022-07-11 01:46:58,,151.0,0.5,41.0,47.0,16.5,53.0,19.0,24.399999999999977,24.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
7.0,670,25072.37,1.88,2,39.0697552,-139.8849808,0.0,1.88,2022-07-11 01:46:59,,151.0,1.0,43.0,53.0,16.5,53.5,19.0,24.399999999999977,24.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
4.0,670,25073.95,1.372,2,39.0697417,-139.8849899,0.0,1.372,2022-07-11 01:47:00,,151.0,5.0,45.0,59.5,16.0,52.5,19.0,24.600000000000023,24.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
1.0,670,25075.04,0.961,2,39.0697325,-139.884999,0.0,0.961,2022-07-11 01:47:01,,152.0,8.5,48.0,65.5,16.0,52.0,19.0,24.600000000000023,24.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
12.0,670,25075.05,2.97,2,39.06961,-139.8851079,6.0,2.97,2022-07-11 01:47:14,,151.0,28.5,46.0,92.5,17.5,56.5,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
49.0,670,25077.9,4.254,2,39.0695838,-139.8851304,177.0,4.254,2022-07-11 01:47:15,,152.0,31.0,45.0,98.5,15.5,52.5,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
103.0,670,25083.85,5.647,2,39.0695322,-139.885172,401.0,5.647,2022-07-11 01:47:16,,152.0,30.5,44.0,98.5,25.5,83.5,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
105.0,671,25089.82,6.053,2,39.0694824,-139.8852173,542.0,6.053,2022-07-11 01:47:17,,151.0,26.0,45.0,98.5,30.5,99.5,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
91.0,671,25096.29,6.605,2,39.0694225,-139.8852725,480.0,6.605,2022-07-11 01:47:18,,151.0,23.5,51.0,98.0,30.0,97.0,19.0,24.600000000000023,24.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
91.0,672,25102.96,6.893,2,39.0693657,-139.8853162,373.0,6.893,2022-07-11 01:47:19,49.0,150.0,29.0,52.0,93.5,29.5,90.0,19.0,24.600000000000023,24.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
94.0,672,25109.83,6.991,2,39.0693026,-139.8853701,347.0,6.991,2022-07-11 01:47:20,,148.0,26.5,40.0,85.5,29.5,90.0,19.0,24.600000000000023,24.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
95.0,672,25117.26,7.035,2,39.0692366,-139.8854176,294.0,7.035,2022-07-11 01:47:21,,148.0,21.5,38.0,73.0,27.0,88.0,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
95.0,672,25124.43,7.021,2,39.069177,-139.8854726,235.0,7.021,2022-07-11 01:47:22,,145.0,19.5,42.0,68.0,23.5,79.0,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
88.0,673,25131.46,6.847,2,39.0691132,-139.8855273,189.0,6.847,2022-07-11 01:47:23,,140.0,17.0,34.0,62.0,21.0,70.0,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
60.0,673,25138.11,6.661,2,39.0690592,-139.8855813,171.0,6.661,2022-07-11 01:47:24,,134.0,10.0,22.0,,20.5,68.5,19.0,24.799999999999955,24.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
32.0,673,25144.42,5.964,2,39.0690008,-139.8856263,153.0,5.964,2022-07-11 01:47:25,,132.0,8.5,19.0,,19.0,65.5,19.0,25.0,25.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
4.0,673,25149.82,5.096,2,39.0689554,-139.8856626,0.0,5.096,2022-07-11 01:47:26,,131.0,7.0,16.0,,18.0,62.5,19.0,25.0,25.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,673,25154.73,4.21,2,39.0689135,-139.8856997,0.0,4.21,2022-07-11 01:47:27,,130.0,5.5,13.0,,16.5,59.5,19.0,25.200000000000045,25.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,673,25158.62,3.65,2,39.0688773,-139.8857269,0.0,3.65,2022-07-11 01:47:28,,130.0,4.0,10.0,,15.5,56.0,19.0,25.399999999999977,25.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
53.0,673,25161.86,2.535,2,39.0688496,-139.8857545,14.0,2.535,2022-07-11 01:47:29,,130.0,2.5,7.0,,14.5,53.0,19.0,25.600000000000023,25.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
72.0,673,25164.05,1.63,2,39.0688318,-139.8857723,19.0,1.63,2022-07-11 01:47:30,,130.0,1.0,4.0,,13.0,50.0,19.0,25.600000000000023,25.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
49.0,673,25164.11,0.0,2,39.0688222,-139.8857819,17.0,0.0,2022-07-11 01:47:31,,129.0,,1.0,,,,19.0,25.799999999999955,25.799999999999955,104.0,110.0,0.18,2022,7,11,1,2.73,82.0
26.0,673,25164.11,0.0,2,39.0688131,-139.8857819,14.0,0.0,2022-07-11 01:47:32,,129.0,,,,,,19.0,25.799999999999955,25.799999999999955,104.0,110.0,2.1,2022,7,11,1,2.73,82.0
3.0,673,25164.11,0.0,2,39.0688087,-139.8857907,0.0,0.0,2022-07-11 01:47:33,,129.0,,,,,,19.0,26.0,26.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,673,25164.11,0.0,2,39.0688085,-139.885791,0.0,0.0,2022-07-11 01:47:34,,129.0,,,,,,19.0,26.0,26.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,673,25164.11,0.0,2,39.0688085,-139.885791,0.0,0.0,2022-07-11 01:47:35,,129.0,,,,,,19.0,26.0,26.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
11.0,673,25164.11,2.848,1,39.0687084,-139.885882,3.0,2.848,2022-07-11 01:48:11,,130.0,13.0,33.0,69.5,32.0,84.5,19.0,26.0,26.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
42.0,673,25170.26,3.765,1,39.068651,-139.8859251,113.0,3.765,2022-07-11 01:48:12,,130.0,17.5,53.0,82.5,38.0,93.0,19.0,26.0,26.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
69.0,673,25176.8,5.557,2,39.0685992,-139.8859822,341.0,5.557,2022-07-11 01:48:13,,130.0,24.0,52.0,95.5,43.0,99.5,19.0,25.799999999999955,25.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
107.0,674,25182.39,5.424,2,39.0685535,-139.8860278,455.0,5.424,2022-07-11 01:48:14,,130.0,24.5,43.0,94.0,40.0,99.0,19.0,25.799999999999955,25.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
87.0,674,25187.73,5.443,2,39.0685055,-139.8860627,490.0,5.443,2022-07-11 01:48:15,,130.0,25.0,44.0,91.5,36.0,97.5,19.0,25.799999999999955,25.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
73.0,674,25193.52,5.648,2,39.0684588,-139.8861088,346.0,5.648,2022-07-11 01:48:16,,130.0,25.5,47.0,91.0,30.5,95.0,19.0,25.799999999999955,25.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
83.0,675,25199.78,6.475,2,39.0684041,-139.8861545,387.0,6.475,2022-07-11 01:48:17,,130.0,26.0,49.0,93.0,26.0,91.5,19.0,25.600000000000023,25.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
94.0,675,25206.88,7.141,2,39.0683405,-139.8862091,510.0,7.141,2022-07-11 01:48:18,,130.0,21.0,51.0,91.0,31.5,98.5,19.0,25.399999999999977,25.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
102.0,676,25214.51,7.486,2,39.0682769,-139.8862726,515.0,7.486,2022-07-11 01:48:19,,130.0,23.0,50.0,90.0,24.0,95.5,19.0,25.200000000000045,25.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
96.0,676,25222.13,7.526,2,39.0682134,-139.8863272,437.0,7.526,2022-07-11 01:48:20,,130.0,24.5,49.0,87.0,21.0,94.0,19.0,25.200000000000045,25.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
92.0,676,25229.98,7.528,2,39.0681456,-139.8863904,282.0,7.528,2022-07-11 01:48:21,,130.0,23.5,44.0,80.5,21.0,90.0,19.0,25.399999999999977,25.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
92.0,677,25237.98,7.66,2,39.0680764,-139.8864459,199.0,7.66,2022-07-11 01:48:22,,130.0,20.5,42.0,70.5,20.0,80.5,19.0,25.200000000000045,25.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
92.0,677,25245.64,7.406,2,39.0680097,-139.8865081,173.0,7.406,2022-07-11 01:48:23,,131.0,17.5,50.0,60.5,19.5,70.5,19.0,25.200000000000045,25.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
87.0,677,25253.47,7.371,2,39.06794,-139.8865641,158.0,7.371,2022-07-11 01:48:24,,132.0,14.5,42.0,59.5,19.5,67.0,19.0,25.399999999999977,25.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
61.0,677,25260.74,6.936,2,39.0678762,-139.8866188,146.0,6.936,2022-07-11 01:48:25,,133.0,11.0,32.0,63.0,19.0,65.5,19.0,25.399999999999977,25.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
35.0,677,25267.45,5.961,2,39.0678172,-139.8866642,135.0,5.961,2022-07-11 01:48:26,,133.0,7.5,22.0,66.5,19.0,64.5,19.0,25.600000000000023,25.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
8.0,677,25272.8,5.001,2,39.0677729,-139.8867083,124.0,5.001,2022-07-11 01:48:27,,133.0,4.5,12.0,69.5,19.0,63.5,19.0,25.799999999999955,25.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
32.0,677,25277.49,3.742,2,39.067735,-139.8867462,0.0,3.742,2022-07-11 01:48:28,,133.0,1.0,2.0,73.0,18.5,62.5,19.0,26.0,26.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
51.0,677,25280.38,2.357,2,39.0677079,-139.8867645,0.0,2.357,2022-07-11 01:48:29,,133.0,0.0,14.0,76.0,14.5,54.0,19.0,26.200000000000045,26.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
31.0,677,25282.47,1.677,2,39.0676895,-139.8867826,0.0,1.677,2022-07-11 01:48:30,,133.0,1.5,30.0,79.5,10.5,50.0,19.0,26.200000000000045,26.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
12.0,677,25284.08,1.388,2,39.0676799,-139.8868012,0.0,1.388,2022-07-11 01:48:31,,133.0,6.0,46.0,82.5,8.0,57.5,19.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,677,25285.59,1.575,2,39.0676663,-139.8868104,0.0,1.575,2022-07-11 01:48:32,,132.0,10.0,62.0,86.0,6.0,64.5,19.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
9.0,677,25287.83,2.353,2,39.0676436,-139.8868195,19.0,2.353,2022-07-11 01:48:33,,133.0,14.0,79.0,89.5,3.5,72.0,19.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
37.0,677,25290.8,3.806,2,39.0676167,-139.8868374,82.0,3.806,2022-07-11 01:48:34,,133.0,18.0,95.0,92.5,1.5,79.0,19.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
70.0,677,25295.1,4.677,2,39.0675765,-139.886873,191.0,4.677,2022-07-11 01:48:35,,132.0,20.5,74.0,91.5,10.5,86.5,20.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
95.0,678,25300.38,5.195,2,39.0675301,-139.8869102,300.0,5.195,2022-07-11 01:48:36,,132.0,22.0,51.0,87.0,30.0,91.5,20.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
100.0,678,25305.74,5.4,2,39.0674847,-139.8869466,367.0,5.4,2022-07-11 01:48:37,,131.0,30.0,46.0,93.5,20.5,87.0,20.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
100.0,678,25311.37,5.765,2,39.0674344,-139.8869922,332.0,5.765,2022-07-11 01:48:38,,131.0,28.5,49.0,91.5,28.0,91.0,20.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
99.0,679,25317.46,6.012,2,39.0673885,-139.8870472,307.0,6.012,2022-07-11 01:48:39,,132.0,24.5,44.0,82.5,29.0,93.5,20.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
96.0,679,25323.59,6.211,2,39.0673349,-139.8870919,298.0,6.211,2022-07-11 01:48:40,,131.0,23.0,47.0,78.5,26.0,89.5,20.0,26.200000000000045,26.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
98.0,679,25329.75,6.045,2,39.0672802,-139.8871374,306.0,6.045,2022-07-11 01:48:41,,132.0,25.0,52.0,85.0,22.5,76.5,20.0,26.399999999999977,26.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
98.0,680,25336.05,6.175,2,39.0672217,-139.8871825,288.0,6.175,2022-07-11 01:48:42,,132.0,22.5,54.0,79.0,23.0,81.0,20.0,26.600000000000023,26.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
93.0,680,25342.4,6.297,2,39.0671661,-139.8872287,256.0,6.297,2022-07-11 01:48:43,,133.0,21.0,64.0,78.0,23.5,83.5,20.0,26.799999999999955,26.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
92.0,680,25349.18,6.6,2,39.067107,-139.8872743,259.0,6.6,2022-07-11 01:48:44,,133.0,21.0,55.0,79.0,24.0,84.0,20.0,26.799999999999955,26.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
94.0,680,25355.89,6.939,2,39.0670484,-139.8873283,267.0,6.939,2022-07-11 01:48:45,,133.0,21.0,47.0,80.0,24.0,84.5,20.0,26.799999999999955,26.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
97.0,681,25363.06,6.971,2,39.0669887,-139.8873833,325.0,6.971,2022-07-11 01:48:46,,132.0,24.5,47.0,84.0,24.5,88.5,20.0,26.799999999999955,26.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
99.0,681,25369.92,6.888,2,39.0669304,-139.8874371,311.0,6.888,2022-07-11 01:48:47,,132.0,22.5,43.0,77.5,24.5,89.5,20.0,26.799999999999955,26.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
94.0,681,25376.68,6.62,2,39.0668711,-139.887483,286.0,6.62,2022-07-11 01:48:48,,131.0,20.0,43.0,70.5,25.0,90.5,20.0,26.799999999999955,26.799999999999955,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
65.0,681,25383.25,6.164,2,39.0668165,-139.8875373,264.0,6.164,2022-07-11 01:48:49,,132.0,19.0,42.0,67.5,24.5,90.0,20.0,27.0,27.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
37.0,681,25389.35,5.684,2,39.0667615,-139.8875833,242.0,5.684,2022-07-11 01:48:50,,132.0,19.5,42.0,70.0,24.0,87.5,20.0,27.0,27.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
8.0,681,25394.2,4.692,2,39.066719,-139.8876174,220.0,4.692,2022-07-11 01:48:51,,132.0,19.5,41.0,72.5,23.5,85.0,20.0,27.200000000000045,27.200000000000045,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,681,25399.01,3.862,2,39.0666786,-139.887657,0.0,3.862,2022-07-11 01:48:52,,131.0,20.0,38.0,74.5,23.0,82.5,20.0,27.399999999999977,27.399999999999977,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,681,25402.42,3.07,2,39.0666519,-139.8876837,0.0,3.07,2022-07-11 01:48:53,,132.0,20.5,34.0,77.0,22.0,80.0,20.0,27.600000000000023,27.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,681,25405.7,3.576,2,39.0666244,-139.8877112,0.0,3.576,2022-07-11 01:48:54,,131.0,20.5,31.0,79.5,21.5,77.5,20.0,27.600000000000023,27.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
0.0,681,25409.5,4.313,2,39.0665935,-139.8877377,0.0,4.313,2022-07-11 01:48:55,,133.0,21.0,27.0,81.5,21.0,75.0,20.0,27.600000000000023,27.600000000000023,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
19.0,681,25414.33,4.662,2,39.0665515,-139.887775,42.0,4.662,2022-07-11 01:48:56,,132.0,21.0,24.0,84.0,20.5,72.5,20.0,27.799999999999955,27.799999999999955,104.0,110.0,0.15,2022,7,11,1,2.73,82.0
55.0,682,25419.5,5.464,2,39.0665022,-139.8878109,145.0,5.464,2022-07-11 01:48:57,,133.0,21.5,20.0,86.5,19.5,69.5,20.0,27.799999999999955,27.799999999999955,104.0,110.0,2.32,2022,7,11,1,2.73,82.0
80.0,682,25425.38,5.978,2,39.0664469,-139.8878478,280.0,5.978,2022-07-11 01:48:58,,132.0,25.5,39.0,90.5,18.5,73.5,20.0,27.799999999999955,27.799999999999955,104.0,110.0,2.27,2022,7,11,1,2.73,82.0
84.0,682,25431.53,6.236,2,39.0663976,-139.8878926,387.0,6.236,2022-07-11 01:48:59,,132.0,28.0,45.0,94.0,18.0,77.0,20.0,27.799999999999955,27.799999999999955,104.0,110.0,1.87,2022,7,11,1,2.73,82.0
89.0,683,25438.05,6.491,2,39.0663423,-139.8879478,378.0,6.491,2022-07-11 01:49:00,,132.0,27.5,47.0,95.0,20.5,80.5,20.0,27.799999999999955,27.799999999999955,104.0,110.0,0.07,2022,7,11,1,2.73,82.0
93.0,683,25444.89,6.839,2,39.0662838,-139.8880018,337.0,6.839,2022-07-11 01:49:01,,132.0,27.5,47.0,91.0,33.0,95.5,20.0,28.0,28.0,104.0,110.0,1.09,2022,7,11,1,2.73,82.0
97.0,683,25451.86,6.973,2,39.0662242,-139.8880569,321.0,6.973,2022-07-11 01:49:02,,132.0,23.0,45.0,83.0,33.5,96.0,20.0,28.0,28.0,104.0,110.0,0.82,2022,7,11,1,2.73,82.0
99.0,684,25459.09,7.014,2,39.0661608,-139.8881112,314.0,7.014,2022-07-11 01:49:03,,132.0,23.5,46.0,83.0,29.5,91.0,20.0,28.0,28.0,104.0,110.0,0.72,2022,7,11,1,2.73,82.0
101.0,684,25466.4,7.132,2,39.0660966,-139.8881662,308.0,7.132,2022-07-11 01:49:04,,131.0,22.5,47.0,78.5,26.5,85.0,20.0,28.0,28.0,104.0,110.0,0.7,2022,7,11,1,2.73,82.0
102.0,684,25473.57,7.099,2,39.066033,-139.8882208,280.0,7.099,2022-07-11 01:49:05,,131.0,18.5,48.0,68.5,26.5,82.0,20.0,28.0,28.0,104.0,110.0,0.63,2022,7,11,1,2.73,82.0
102.0,684,25480.79,7.18,2,39.0659688,-139.8882757,257.0,7.18,2022-07-11 01:49:06,,131.0,19.0,49.0,69.5,26.0,82.0,20.0,28.0,28.0,104.0,110.0,0.0,2022,7,11,1,2.73,82.0
102.0,685,25487.97,7.003,2,39.065905,-139.8883214,238.0,7.003,2022-07-11 01:49:07,,132.0,20.0,47.0,71.0,25.0,81.5,20.0,28.200000000000045,28.200000000000045,104.0,110.0,0.04,2022,7,11,1,2.73,82.0
102.0,685,25494.65,7.116,2,39.0658435,-139.8883653,247.0,7.116,2022-07-11 01:49:08,,132.0,21.0,49.0,73.0,24.0,77.5,20.0,28.399999999999977,28.399999999999977,104.0,110.0,0.73,2022,7,11,1,2.73,82.0
103.0,685,25502.27,7.282,2,39.065778,-139.8884212,251.0,7.282,2022-07-11 01:49:09,,132.0,21.5,55.0,75.0,22.0,77.0,20.0,28.600000000000023,28.600000000000023,104.0,110.0,0.8,2022,7,11,1,2.73,82.0
100.0,685,25509.63,7.371,2,39.0657147,-139.8884753,253.0,7.371,2022-07-11 01:49:10,,132.0,22.5,58.0,79.5,22.0,81.0,20.0,28.600000000000023,28.600000000000023,105.0,110.0,0.9,2022,7,11,1,2.73,82.0
94.0,686,25517.15,7.572,2,39.0656504,-139.8885305,290.0,7.572,2022-07-11 01:49:11,,133.0,28.0,55.0,93.0,27.5,82.5,20.0,28.600000000000023,28.600000000000023,105.0,110.0,1.0,2022,7,11,1,2.73,82.0
95.0,686,25524.67,7.585,2,39.0655828,-139.8885935,329.0,7.585,2022-07-11 01:49:12,,132.0,24.5,50.0,84.5,28.0,84.5,20.0,28.600000000000023,28.600000000000023,105.0,110.0,1.03,2022,7,11,1,2.73,82.0
95.0,686,25532.2,7.611,2,39.0655196,-139.8886478,314.0,7.611,2022-07-11 01:49:13,,132.0,21.0,45.0,76.0,28.5,86.5,20.0,28.600000000000023,28.600000000000023,105.0,110.0,0.91,2022,7,11,1,2.73,82.0
96.0,687,25540.07,7.611,2,39.0654504,-139.8887033,272.0,7.611,2022-07-11 01:49:14,,133.0,20.5,48.0,75.0,25.5,84.0,20.0,28.600000000000023,28.600000000000023,105.0,110.0,0.0,2022,7,11,1,2.73,82.0
96.0,687,25547.72,7.629,2,39.0653829,-139.8887662,269.0,7.629,2022-07-11 01:49:15,,133.0,23.0,51.0,81.0,22.0,80.5,20.0,28.600000000000023,28.600000000000023,105.0,110.0,0.0,2022,7,11,1,2.73,82.0
97.0,687,25555.49,7.784,2,39.0653144,-139.8888211,280.0,7.784,2022-07-11 01:49:16,,132.0,22.5,50.0,80.0,26.0,88.5,20.0,28.799999999999955,28.799999999999955,105.0,110.0,0.0,2022,7,11,1,2.73,82.0
97.0,687,25563.55,7.766,2,39.0652456,-139.8888852,276.0,7.766,2022-07-11 01:49:17,,131.0,22.0,50.0,80.0,26.5,87.0,20.0,28.799999999999955,28.799999999999955,105.0,110.0,0.0,2022,7,11,1,2.73,82.0
97.0,688,25571.3,7.804,2,39.0651773,-139.8889399,271.0,7.804,2022-07-11 01:49:18,,131.0,21.5,49.0,79.5,27.0,85.5,20.0,29.0,29.0,105.0,110.0,0.04,2022,7,11,1,2.73,82.0
97.0,688,25578.95,7.802,2,39.0651106,-139.8890021,268.0,7.802,2022-07-11 01:49:19,,131.0,21.0,49.0,79.5,27.5,84.5,20.0,29.200000000000045,29.200000000000045,105.0,110.0,0.67,2022,7,11,1,2.73,82.0
98.0,688,25586.89,7.834,2,39.0650407,-139.8890583,244.0,7.834,2022-07-11 01:49:20,,133.0,21.0,49.0,78.5,27.5,84.0,20.0,29.399999999999977,29.399999999999977,105.0,110.0,0.98,2022,7,11,1,2.73,82.0
98.0,688,25594.76,7.807,2,39.0649726,-139.8891128,238.0,7.807,2022-07-11 01:49:21,,132.0,21.5,51.0,77.5,27.0,83.0,20.0,29.600000000000023,29.600000000000023,106.0,110.0,1.21,2022,7,11,1,2.73,82.0
90.0,689,25602.46,7.544,2,39.0649048,-139.889176,223.0,7.544,2022-07-11 01:49:22,,131.0,19.5,51.0,69.0,26.0,82.5,20.0,29.600000000000023,29.600000000000023,106.0,110.0,1.38,2022,7,11,1,2.73,82.0
60.0,689,25609.71,7.162,2,39.064842,-139.8892299,183.0,7.162,2022-07-11 01:49:23,,131.0,11.0,21.0,67.0,22.5,77.0,19.0,29.600000000000023,29.600000000000023,106.0,110.0,1.4,2022,7,11,1,2.73,82.0
47.0,689,25617.0,6.844,2,39.0647813,-139.8892858,141.0,6.844,2022-07-11 01:49:24,,131.0,2.5,9.0,73.0,17.5,66.0,19.0,29.799999999999955,29.799999999999955,106.0,110.0,1.41,2022,7,11,1,2.73,82.0
34.0,689,25623.8,7.014,2,39.0647227,-139.8893309,98.0,7.014,2022-07-11 01:49:25,,131.0,13.0,29.0,78.5,14.0,55.0,19.0,30.0,30.0,106.0,110.0,1.4,2022,7,11,1,2.73,82.0
89.0,689,25630.99,7.303,2,39.0646593,-139.8893852,122.0,7.303,2022-07-11 01:49:26,,130.0,23.0,48.0,84.5,10.0,44.0,19.0,30.200000000000045,30.200000000000045,106.0,110.0,1.37,2022,7,11,1,2.73,82.0
90.0,689,25638.41,7.218,2,39.0645955,-139.8894399,233.0,7.218,2022-07-11 01:49:27,,130.0,26.5,47.0,85.5,20.5,72.5,19.0,30.200000000000045,30.200000000000045,106.0,110.0,1.34,2022,7,11,1,2.73,82.0
91.0,689,25645.81,7.445,2,39.0645314,-139.8894948,297.0,7.445,2022-07-11 01:49:28,,130.0,25.0,49.0,80.0,29.5,93.5,19.0,30.200000000000045,30.200000000000045,106.0,110.0,1.34,2022,7,11,1,2.73,82.0
92.0,690,25653.21,7.366,2,39.0644641,-139.8895487,250.0,7.366,2022-07-11 01:49:29,,131.0,23.0,52.0,73.0,28.5,90.0,19.0,30.399999999999977,30.399999999999977,107.0,110.0,1.4,2022,7,11,1,2.73,82.0
99.0,690,25660.71,7.376,2,39.0643991,-139.8896134,230.0,7.376,2022-07-11 01:49:30,,131.0,24.0,53.0,78.5,21.0,72.5,19.0,30.399999999999977,30.399999999999977,107.0,110.0,1.47,2022,7,11,1,2.73,82.0
102.0,690,25667.93,7.128,2,39.0643398,-139.8896682,236.0,7.128,2022-07-11 01:49:31,,132.0,20.5,48.0,73.5,24.5,80.0,19.0,30.600000000000023,30.600000000000023,107.0,110.0,1.49,2022,7,11,1,2.73,82.0
103.0,690,25674.88,7.091,2,39.0642782,-139.8897123,259.0,7.091,2022-07-11 01:49:32,,132.0,24.5,51.0,81.5,24.5,79.5,19.0,31.0,31.0,107.0,110.0,1.6,2022,7,11,1,2.73,82.0
101.0,691,25681.93,7.068,2,39.0642142,-139.8897667,294.0,7.068,2022-07-11 01:49:33,,132.0,27.0,48.0,87.0,24.0,78.0,19.0,31.200000000000045,31.200000000000045,107.0,110.0,1.59,2022,7,11,1,2.73,82.0
99.0,691,25689.04,6.919,2,39.0641502,-139.8898215,331.0,6.919,2022-07-11 01:49:34,,133.0,27.5,47.0,88.5,26.0,82.0,19.0,31.600000000000023,31.600000000000023,107.0,110.0,1.72,2022,7,11,1,2.73,82.0
